"CustomerID,Recency,Frequency,Monetary,R_score,F_bin,F_score,R_bin,M_bin,M_score,RFM_score,Segment,Churn_Risk,Avg_Order_Value,Purchase_Frequency,CLV,Return_Value"
"12419.0,,2,503.01,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,251.505,2,503.01,0.0"
"12420.0,154.0,1,600.39,3,""(0.999, 3.0]"",1,""(69.75, 219.0]"",""(344.0, 882.47]"",2,6,At Risk,1,600.39,1,600.39,0.0"
"12421.0,,6,1098.6,5,""(3.0, 7.0]"",2,,""(882.47, 2282.955]"",3,10,Champions,0,183.1,6,1098.6,5.77"
"12422.0,216.0,17,5231.8,3,""(7.0, 391.0]"",3,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,10,Champions,1,307.7529411764706,17,5231.8,1112.45"
"12423.0,160.0,9,2413.75,3,""(7.0, 391.0]"",3,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,10,Champions,1,268.19444444444446,9,2413.75,10.2"
"12424.0,461.0,4,3340.03,1,""(3.0, 7.0]"",2,""(435.0, 1063.0]"",""(2282.955, 597336.11]"",4,7,Loyal,1,835.0075,4,3340.03,50.25"
"12425.0,,2,1741.41,5,""(0.999, 3.0]"",1,,""(882.47, 2282.955]"",3,9,Loyal,0,870.705,2,1741.41,60.6"
"12426.0,,2,1345.21,5,""(0.999, 3.0]"",1,,""(882.47, 2282.955]"",3,9,Loyal,0,672.605,2,1345.21,33.8"
"12427.0,62.0,3,1129.3,4,""(0.999, 3.0]"",1,""(0.999, 69.75]"",""(882.47, 2282.955]"",3,8,Loyal,0,376.43333333333334,3,1129.3,117.42999999999999"
"12428.0,33.0,9,7956.46,4,""(7.0, 391.0]"",3,""(0.999, 69.75]"",""(2282.955, 597336.11]"",4,11,Champions,0,884.0511111111111,9,7956.46,79.26"
"12429.0,400.0,8,7485.91,2,""(7.0, 391.0]"",3,""(219.0, 435.0]"",""(2282.955, 597336.11]"",4,9,Loyal,1,935.73875,8,7485.91,50.4"
"12430.0,,1,256.4,5,""(0.999, 3.0]"",1,,""(-0.001, 344.0]"",1,7,Loyal,0,256.4,1,256.4,0.0"
"12431.0,3.0,27,10857.97,4,""(7.0, 391.0]"",3,""(0.999, 69.75]"",""(2282.955, 597336.11]"",4,11,Champions,0,402.147037037037,27,10857.97,138.56"
"12432.0,,5,5059.32,5,""(3.0, 7.0]"",2,,""(2282.955, 597336.11]"",4,11,Champions,0,1011.8639999999999,5,5059.32,0.0"
"12433.0,93.0,8,17942.57,3,""(7.0, 391.0]"",3,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,10,Champions,1,2242.82125,8,17942.57,152.4"
"12434.0,,3,1103.43,5,""(0.999, 3.0]"",1,,""(882.47, 2282.955]"",3,9,Loyal,0,367.81,3,1103.43,40.949999999999996"
"12435.0,373.0,6,13925.93,2,""(3.0, 7.0]"",2,""(219.0, 435.0]"",""(2282.955, 597336.11]"",4,8,Loyal,1,2320.9883333333332,6,13925.93,0.0"
"12436.0,336.0,1,509.01,2,""(0.999, 3.0]"",1,""(219.0, 435.0]"",""(344.0, 882.47]"",2,5,At Risk,1,509.01,1,509.01,0.0"
"12437.0,10.0,38,12517.5,4,""(7.0, 391.0]"",3,""(0.999, 69.75]"",""(2282.955, 597336.11]"",4,11,Champions,0,329.4078947368421,38,12517.5,288.55"
"12438.0,,2,2906.85,5,""(0.999, 3.0]"",1,,""(2282.955, 597336.11]"",4,10,Champions,0,1453.425,2,2906.85,0.0"
"12439.0,,2,1158.18,5,""(0.999, 3.0]"",1,,""(882.47, 2282.955]"",3,9,Loyal,0,579.09,2,1158.18,53.699999999999996"
"12440.0,642.0,2,859.2,1,""(0.999, 3.0]"",1,""(435.0, 1063.0]"",""(344.0, 882.47]"",2,4,Lost,1,429.6,2,859.2,91.05000000000001"
"12441.0,486.0,1,347.1,1,""(0.999, 3.0]"",1,""(435.0, 1063.0]"",""(344.0, 882.47]"",2,4,Lost,1,347.1,1,347.1,0.0"
"12443.0,882.0,1,485.31,1,""(0.999, 3.0]"",1,""(435.0, 1063.0]"",""(344.0, 882.47]"",2,4,Lost,1,485.31,1,485.31,0.0"
"12444.0,1.0,5,5005.46,4,""(3.0, 7.0]"",2,""(0.999, 69.75]"",""(2282.955, 597336.11]"",4,10,Champions,0,1001.092,5,5005.46,0.0"
"12445.0,,2,434.98,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,217.49,2,434.98,8.5"
"12446.0,,1,1002.3100000000001,5,""(0.999, 3.0]"",1,,""(882.47, 2282.955]"",3,9,Loyal,0,1002.3100000000001,1,1002.3100000000001,0.0"
"12447.0,68.0,1,476.49,4,""(0.999, 3.0]"",1,""(0.999, 69.75]"",""(344.0, 882.47]"",2,7,Loyal,0,476.49,1,476.49,0.0"
"12448.0,,1,449.45,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,449.45,1,449.45,0.0"
"12449.0,93.0,6,4835.89,3,""(3.0, 7.0]"",2,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,9,Loyal,1,805.9816666666667,6,4835.89,0.0"
"12450.0,187.0,5,688.2,3,""(3.0, 7.0]"",2,""(69.75, 219.0]"",""(344.0, 882.47]"",2,7,Loyal,1,137.64000000000001,5,688.2,21.25"
"12451.0,215.0,8,12669.88,3,""(7.0, 391.0]"",3,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,10,Champions,1,1583.735,8,12669.88,123.35"
"12452.0,,2,430.57,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,215.285,2,430.57,2.0"
"12453.0,,1,707.09,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,707.09,1,707.09,0.0"
"12454.0,456.0,5,16679.78,1,""(3.0, 7.0]"",2,""(435.0, 1063.0]"",""(2282.955, 597336.11]"",4,7,Loyal,1,3335.9559999999997,5,16679.78,12387.07"
"12455.0,187.0,10,5879.95,3,""(7.0, 391.0]"",3,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,10,Champions,1,587.995,10,5879.95,0.0"
"12456.0,,3,3181.04,5,""(0.999, 3.0]"",1,,""(2282.955, 597336.11]"",4,10,Champions,0,1060.3466666666666,3,3181.04,27.15"
"12457.0,245.0,8,2995.91,2,""(7.0, 391.0]"",3,""(219.0, 435.0]"",""(2282.955, 597336.11]"",4,9,Loyal,1,374.48875,8,2995.91,523.6"
"12458.0,459.0,4,1777.49,1,""(3.0, 7.0]"",2,""(435.0, 1063.0]"",""(882.47, 2282.955]"",3,6,At Risk,1,444.3725,4,1777.49,0.0"
"12459.0,,1,454.36,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,454.36,1,454.36,0.0"
"12460.0,458.0,1,326.65,1,""(0.999, 3.0]"",1,""(435.0, 1063.0]"",""(-0.001, 344.0]"",1,3,Lost,1,326.65,1,326.65,0.0"
"12461.0,126.0,2,826.88,3,""(0.999, 3.0]"",1,""(69.75, 219.0]"",""(344.0, 882.47]"",2,6,At Risk,1,413.44,2,826.88,0.0"
"12462.0,100.0,2,1189.59,3,""(0.999, 3.0]"",1,""(69.75, 219.0]"",""(882.47, 2282.955]"",3,7,Loyal,1,594.795,2,1189.59,20.8"
"12463.0,7.0,4,1344.78,4,""(3.0, 7.0]"",2,""(0.999, 69.75]"",""(882.47, 2282.955]"",3,9,Loyal,0,336.195,4,1344.78,41.15"
"12464.0,284.0,8,1212.05,2,""(7.0, 391.0]"",3,""(219.0, 435.0]"",""(882.47, 2282.955]"",3,8,Loyal,1,151.50625,8,1212.05,0.0"
"12465.0,,2,742.1899999999999,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,371.09499999999997,2,742.1899999999999,8.3"
"12466.0,,1,56.73,5,""(0.999, 3.0]"",1,,""(-0.001, 344.0]"",1,7,Loyal,0,56.73,1,56.73,0.0"
"12467.0,366.0,1,132.8,2,""(0.999, 3.0]"",1,""(219.0, 435.0]"",""(-0.001, 344.0]"",1,4,Lost,1,132.8,1,132.8,132.8"
"12468.0,219.0,5,3670.74,3,""(3.0, 7.0]"",2,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,9,Loyal,1,734.1479999999999,5,3670.74,46.19"
"12469.0,583.0,2,3070.54,1,""(0.999, 3.0]"",1,""(435.0, 1063.0]"",""(2282.955, 597336.11]"",4,6,At Risk,1,1535.27,2,3070.54,0.0"
"12470.0,,1,211.95,5,""(0.999, 3.0]"",1,,""(-0.001, 344.0]"",1,7,Loyal,0,211.95,1,211.95,0.0"
"12471.0,157.0,78,37725.28,3,""(7.0, 391.0]"",3,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,10,Champions,1,483.6574358974359,78,37725.28,2015.1799999999998"
"12472.0,153.0,19,17880.59,3,""(7.0, 391.0]"",3,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,10,Champions,1,941.0836842105264,19,17880.59,923.9"
"12473.0,61.0,5,3938.5499999999997,4,""(3.0, 7.0]"",2,""(0.999, 69.75]"",""(2282.955, 597336.11]"",4,10,Champions,0,787.7099999999999,5,3938.5499999999997,1090.32"
"12474.0,4.0,31,12424.45,4,""(7.0, 391.0]"",3,""(0.999, 69.75]"",""(2282.955, 597336.11]"",4,11,Champions,0,400.7887096774194,31,12424.45,458.0"
"12475.0,,2,1149.64,5,""(0.999, 3.0]"",1,,""(882.47, 2282.955]"",3,9,Loyal,0,574.82,2,1149.64,0.0"
"12476.0,220.0,23,14115.41,2,""(7.0, 391.0]"",3,""(219.0, 435.0]"",""(2282.955, 597336.11]"",4,9,Loyal,1,613.7134782608696,23,14115.41,301.03999999999996"
"12477.0,39.0,9,20276.37,4,""(7.0, 391.0]"",3,""(0.999, 69.75]"",""(2282.955, 597336.11]"",4,11,Champions,0,2252.93,9,20276.37,102.72999999999999"
"12479.0,,1,527.2,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,527.2,1,527.2,0.0"
"12480.0,30.0,7,5464.85,4,""(3.0, 7.0]"",2,""(0.999, 69.75]"",""(2282.955, 597336.11]"",4,10,Champions,0,780.6928571428572,7,5464.85,29.75"
"12481.0,163.0,15,12361.39,3,""(7.0, 391.0]"",3,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,10,Champions,1,824.0926666666667,15,12361.39,144.35999999999999"
"12482.0,371.0,29,23691.4,2,""(7.0, 391.0]"",3,""(219.0, 435.0]"",""(2282.955, 597336.11]"",4,9,Loyal,1,816.944827586207,29,23691.4,1797.8700000000001"
"12483.0,36.0,19,5120.58,4,""(7.0, 391.0]"",3,""(0.999, 69.75]"",""(2282.955, 597336.11]"",4,11,Champions,0,269.5042105263158,19,5120.58,273.71"
"12484.0,153.0,12,6370.15,3,""(7.0, 391.0]"",3,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,10,Champions,1,530.8458333333333,12,6370.15,66.3"
"12485.0,,1,708.1,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,708.1,1,708.1,0.0"
"12486.0,610.0,1,1037.28,1,""(0.999, 3.0]"",1,""(435.0, 1063.0]"",""(882.47, 2282.955]"",3,5,At Risk,1,1037.28,1,1037.28,0.0"
"12487.0,820.0,1,285.29999999999995,1,""(0.999, 3.0]"",1,""(435.0, 1063.0]"",""(-0.001, 344.0]"",1,3,Lost,1,285.29999999999995,1,285.29999999999995,25.5"
"12488.0,,3,1298.66,5,""(0.999, 3.0]"",1,,""(882.47, 2282.955]"",3,9,Loyal,0,432.8866666666667,3,1298.66,0.0"
"12489.0,163.0,1,334.93,3,""(0.999, 3.0]"",1,""(69.75, 219.0]"",""(-0.001, 344.0]"",1,5,At Risk,1,334.93,1,334.93,0.0"
"12490.0,97.0,20,9361.34,3,""(7.0, 391.0]"",3,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,10,Champions,1,468.067,20,9361.34,5.0"
"12491.0,334.0,1,460.40000000000003,2,""(0.999, 3.0]"",1,""(219.0, 435.0]"",""(344.0, 882.47]"",2,5,At Risk,1,460.40000000000003,1,460.40000000000003,0.0"
"12492.0,154.0,3,715.21,3,""(0.999, 3.0]"",1,""(69.75, 219.0]"",""(344.0, 882.47]"",2,6,At Risk,1,238.40333333333334,3,715.21,0.0"
"12493.0,,2,433.74,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,216.87,2,433.74,16.95"
"12494.0,338.0,9,1872.8700000000001,2,""(7.0, 391.0]"",3,""(219.0, 435.0]"",""(882.47, 2282.955]"",3,8,Loyal,1,208.0966666666667,9,1872.8700000000003,129.35"
"12495.0,464.0,1,357.4,1,""(0.999, 3.0]"",1,""(435.0, 1063.0]"",""(344.0, 882.47]"",2,4,Lost,1,357.4,1,357.4,34.0"
"12496.0,,2,54.09,5,""(0.999, 3.0]"",1,,""(-0.001, 344.0]"",1,7,Loyal,0,27.045,2,54.09,0.0"
"12497.0,587.0,3,6248.5,1,""(0.999, 3.0]"",1,""(435.0, 1063.0]"",""(2282.955, 597336.11]"",4,6,At Risk,1,2082.8333333333335,3,6248.5,36.75"
"12498.0,,3,403.70000000000005,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,134.5666666666667,3,403.70000000000005,0.0"
"12499.0,,1,393.72,5,""(0.999, 3.0]"",1,,""(344.0, 882.47]"",2,8,Loyal,0,393.72,1,393.72,0.0"
"12500.0,71.0,19,5955.21,3,""(7.0, 391.0]"",3,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,10,Champions,0,313.4321052631579,19,5955.21,82.9"
"12501.0,163.0,1,2169.39,3,""(0.999, 3.0]"",1,""(69.75, 219.0]"",""(882.47, 2282.955]"",3,7,Loyal,1,2169.39,1,2169.39,79.71000000000001"
"12502.0,189.0,5,3723.87,3,""(3.0, 7.0]"",2,""(69.75, 219.0]"",""(2282.955, 597336.11]"",4,9,Loyal,1,744.774,5,3723.87,0.0"
"12503.0,615.0,1,1126.0,1,""(0.999, 3.0]"",1,""(435.0, 1063.0]"",""(882.47, 2282.955]"",3,5,At Risk,1,1126.0,1,1126.0,1126.0"
"12504.0,91.0,4,779.05,3,""(3.0, 7.0]"",2,""(69.75, 219.0]"",""(344.0, 882.47]"",2,7,Loyal,1,194.7625,4,779.05,368.04999999999995"
"12505.0,,1,955.2,5,""(0.999, 3.0]"",1,,""(882.47, 2282.955]"",3,9,Loyal,0,955.2,1,955.2,47.2"
"12506.0,,1,73.5,5,""(0.999, 3.0]"",1,,""(-0.001, 344.0]"",1,7,Loyal,0,73.5,1,73.5,0.0"
"12507.0,157.0,4,1844.06,3,""(3.0, 7.0]"",2,""(69.75, 219.0]"",""(882.47, 2282.955]"",3,8,Loyal,1,461.015,4,1844.06,46.75"
"12508.0,61.0,2,398.27,4,""(0.999, 3.0]"",1,""(0.999, 69.75]"",""(344.0, 882.47]"",2,7,Loyal,0,199.135,2,398.27,0.0"
"12509.0,,1,176.5,5,""(0.999, 3.0]"",1,,""(-0.001, 344.0]"",1,7,Loyal,0,176.5,1,176.5,0.0"
"12510.0,405.0,9,5178.02,2,""(7.0, 391.0]"",3,""(219.0, 435.0]"",""(2282.955, 597336.11]"",4,9,Loyal,1,575.3355555555556,9,5178.02,1488.69"
